job_title,employment_type,experience_level,salary,salary_currency,company_location,salary_in_usd,employee_residence,company_size,work_year
Business Intelligence,Full-Time,Senior,132600,USD,United States,132600,United States,Medium,2024
Data Analyst,Full-Time,Senior,190000,USD,United States,190000,United States,Medium,2024
Data Analyst,Full-Time,Senior,152000,USD,United States,152000,United States,Medium,2024
Machine Learning Scientist,Full-Time,Senior,125000,USD,United States,125000,United States,Medium,2024
Machine Learning Scientist,Full-Time,Senior,110000,USD,United States,110000,United States,Medium,2024
Data Analyst,Full-Time,Mid,84105,USD,United States,84105,United States,Medium,2024
Data Analyst,Full-Time,Mid,76095,USD,United States,76095,United States,Medium,2024
Data Analytics Manager,Full-Time,Mid,203900,USD,United States,203900,United States,Medium,2024
Data Analytics Manager,Full-Time,Mid,116600,USD,United States,116600,United States,Medium,2024
Data Engineer,Full-Time,Senior,143706,USD,United States,143706,United States,Medium,2024
Data Engineer,Full-Time,Senior,84533,USD,United States,84533,United States,Medium,2024
Data Architect,Full-Time,Senior,201700,USD,United States,201700,United States,Medium,2024
Data Architect,Full-Time,Senior,122300,USD,United States,122300,United States,Medium,2024
Analytics Engineer,Full-Time,Mid,45600,EUR,LIthuania,50666,LIthuania,Medium,2024
Analytics Engineer,Full-Time,Mid,26400,EUR,LIthuania,29333,LIthuania,Medium,2024
Analytics Engineer,Full-Time,Senior,194000,USD,United States,194000,United States,Medium,2024
Analytics Engineer,Full-Time,Senior,96000,USD,United States,96000,United States,Medium,2024
Data Scientist,Full-Time,Senior,70000,EUR,Germany,77777,Germany,Medium,2024
Data Scientist,Full-Time,Senior,40000,EUR,Germany,44444,Germany,Medium,2024
Data Analyst,Full-Time,Senior,165000,USD,United States,165000,United States,Medium,2024
Data Analyst,Full-Time,Senior,165000,USD,United States,165000,United States,Medium,2024
Research Engineer,Full-Time,Senior,142200,USD,United States,142200,United States,Medium,2024
Research Engineer,Full-Time,Senior,116200,USD,United States,116200,United States,Medium,2024
Data Scientist,Full-Time,Senior,175000,USD,United States,175000,United States,Medium,2024
Data Scientist,Full-Time,Senior,100000,USD,United States,100000,United States,Medium,2024
Data Scientist,Full-Time,Mid,80000,USD,United States,80000,United States,Medium,2024
Data Scientist,Full-Time,Mid,52500,USD,United States,52500,United States,Medium,2024
Data Scientist,Full-Time,Senior,213000,USD,United States,213000,United States,Medium,2024
Data Scientist,Full-Time,Senior,120700,USD,United States,120700,United States,Medium,2024
Data Scientist,Full-Time,Senior,200000,USD,United States,200000,United States,Medium,2024
Data Scientist,Full-Time,Senior,160000,USD,United States,160000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,169200,USD,United States,169200,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,130100,USD,United States,130100,United States,Medium,2024
Data Architect,Full-Time,Senior,227000,USD,United States,227000,United States,Medium,2024
Data Architect,Full-Time,Senior,122200,USD,United States,122200,United States,Medium,2024
Data Engineer,Full-Time,Mid,136400,USD,United States,136400,United States,Medium,2024
Data Engineer,Full-Time,Mid,77000,USD,United States,77000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,179000,USD,United States,179000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,140000,USD,United States,140000,United States,Medium,2024
Data Scientist,Full-Time,Senior,247600,USD,United States,247600,United States,Large,2024
Data Scientist,Full-Time,Senior,127300,USD,United States,127300,United States,Large,2024
Business Intelligence Specialist,Full-Time,Senior,120529,USD,United States,120529,United States,Medium,2024
Business Intelligence Specialist,Full-Time,Senior,96428,USD,United States,96428,United States,Medium,2024
Data Operations Analyst,Full-Time,Senior,168000,USD,United States,168000,United States,Medium,2024
Data Operations Analyst,Full-Time,Senior,90900,USD,United States,90900,United States,Medium,2024
Data Scientist,Full-Time,Senior,209000,USD,United States,209000,United States,Medium,2024
Data Scientist,Full-Time,Senior,171000,USD,United States,171000,United States,Medium,2024
Director of Business Intelligence,Full-Time,Executive,200000,USD,United States,200000,United States,Medium,2024
Director of Business Intelligence,Full-Time,Executive,175000,USD,United States,175000,United States,Medium,2024
Data Scientist,Full-Time,Senior,243000,USD,United States,243000,United States,Medium,2024
Data Scientist,Full-Time,Senior,192000,USD,United States,192000,United States,Medium,2024
Data Architect,Full-Time,Senior,170000,USD,United States,170000,United States,Medium,2024
Data Architect,Full-Time,Senior,25000,USD,United States,25000,United States,Medium,2024
Data Scientist,Full-Time,Senior,314100,USD,United States,314100,United States,Medium,2024
Data Scientist,Full-Time,Senior,169700,USD,United States,169700,United States,Medium,2024
Data Analyst,Full-Time,Senior,160000,USD,United States,160000,United States,Medium,2024
Data Analyst,Full-Time,Senior,128000,USD,United States,128000,United States,Medium,2024
Data Engineer,Full-Time,Senior,178500,USD,United States,178500,United States,Medium,2024
Data Engineer,Full-Time,Senior,156312,USD,United States,156312,United States,Medium,2024
Machine Learning Engineer,Full-Time,Mid,208200,USD,United States,208200,United States,Medium,2024
Machine Learning Engineer,Full-Time,Mid,124900,USD,United States,124900,United States,Medium,2024
Data Engineer,Full-Time,Mid,300000,USD,United States,300000,United States,Medium,2024
Data Engineer,Full-Time,Mid,130000,USD,United States,130000,United States,Medium,2024
Research Scientist,Full-Time,Senior,200000,USD,United States,200000,United States,Medium,2024
Research Scientist,Full-Time,Senior,180000,USD,United States,180000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Mid,200000,USD,Canada,200000,Canada,Medium,2024
Machine Learning Engineer,Full-Time,Mid,160000,USD,Canada,160000,Canada,Medium,2024
Machine Learning Engineer,Full-Time,Senior,355000,USD,United States,355000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,213500,USD,United States,213500,United States,Medium,2024
Data Engineer,Full-Time,Senior,185000,USD,United States,185000,United States,Medium,2024
Data Engineer,Full-Time,Senior,102600,USD,United States,102600,United States,Medium,2024
Data Analyst,Full-Time,Entry,50000,GBP,United Kingdom,62500,United Kingdom,Medium,2024
Data Engineer,Full-Time,Mid,110000,USD,United States,110000,United States,Medium,2024
Data Engineer,Full-Time,Mid,90000,USD,United States,90000,United States,Medium,2024
Data Engineer,Full-Time,Mid,108600,USD,United States,108600,United States,Medium,2024
Data Engineer,Full-Time,Mid,74400,USD,United States,74400,United States,Medium,2024
Applied Scientist,Full-Time,Mid,212800,USD,United States,212800,United States,Large,2024
Applied Scientist,Full-Time,Mid,115100,USD,United States,115100,United States,Large,2024
Business Intelligence Engineer,Full-Time,Senior,202800,USD,United States,202800,United States,Large,2024
Business Intelligence Engineer,Full-Time,Senior,104300,USD,United States,104300,United States,Large,2024
Data Analyst,Full-Time,Entry,225000,USD,United States,225000,United States,Medium,2024
Data Analyst,Full-Time,Entry,150000,USD,United States,150000,United States,Medium,2024
Data Analyst,Full-Time,Entry,129000,USD,United States,129000,United States,Medium,2024
Data Analyst,Full-Time,Entry,86000,USD,United States,86000,United States,Medium,2024
AI Engineer,Full-Time,Mid,360000,ILS,IL,107093,IL,Large,2022
Data Scientist,Full-Time,Mid,172000,USD,United States,172000,United States,Medium,2024
Data Scientist,Full-Time,Mid,75600,USD,United States,75600,United States,Medium,2024
Machine Learning Engineer,Full-Time,Mid,265400,USD,United States,265400,United States,Medium,2024
Machine Learning Engineer,Full-Time,Mid,127400,USD,United States,127400,United States,Medium,2024
Data Architect,Full-Time,Senior,363000,USD,United States,363000,United States,Medium,2024
Data Architect,Full-Time,Senior,139800,USD,United States,139800,United States,Medium,2024
Data Scientist,Full-Time,Entry,175100,USD,United States,175100,United States,Medium,2024
Data Scientist,Full-Time,Entry,82915,USD,United States,82915,United States,Medium,2024
Business Intelligence Analyst,Full-Time,Mid,192300,USD,United States,192300,United States,Medium,2024
Business Intelligence Analyst,Full-Time,Mid,120200,USD,United States,120200,United States,Medium,2024
Data Scientist,Full-Time,Mid,155000,USD,United States,155000,United States,Medium,2024
Data Scientist,Full-Time,Mid,135000,USD,United States,135000,United States,Medium,2024
Data Scientist,Full-Time,Mid,150200,USD,Canada,150200,Canada,Medium,2024
Data Scientist,Full-Time,Mid,100100,USD,Canada,100100,Canada,Medium,2024
Data Engineer,Full-Time,Senior,220000,USD,United States,220000,United States,Medium,2024
Data Engineer,Full-Time,Senior,137500,USD,United States,137500,United States,Medium,2024
Data Manager,Full-Time,Mid,100000,USD,United States,100000,United States,Medium,2024
Data Manager,Full-Time,Mid,90000,USD,United States,90000,United States,Medium,2024
Data Scientist,Full-Time,Mid,165000,USD,United States,165000,United States,Medium,2024
Data Scientist,Full-Time,Mid,110000,USD,United States,110000,United States,Medium,2024
Data Analyst,Full-Time,Entry,54000,USD,United States,54000,United States,Medium,2024
Data Analyst,Full-Time,Entry,43400,USD,United States,43400,United States,Medium,2024
Data Analyst,Full-Time,Mid,101081,USD,United States,101081,United States,Medium,2024
Data Analyst,Full-Time,Mid,78108,USD,United States,78108,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,285500,USD,United States,285500,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,142500,USD,United States,142500,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,324000,USD,United States,324000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,159000,USD,United States,159000,United States,Medium,2024
Data Specialist,Full-Time,Mid,150000,USD,United States,150000,United States,Medium,2024
Data Specialist,Full-Time,Mid,130000,USD,United States,130000,United States,Medium,2024
Data Engineer,Full-Time,Senior,277000,USD,United States,277000,United States,Medium,2024
Data Engineer,Full-Time,Senior,173000,USD,United States,173000,United States,Medium,2024
Data Engineer,Full-Time,Mid,137000,USD,United States,137000,United States,Medium,2024
Data Engineer,Full-Time,Mid,60300,USD,United States,60300,United States,Medium,2024
Data Product Owner,Full-Time,Senior,159120,USD,United States,159120,United States,Medium,2024
Data Product Owner,Full-Time,Senior,92240,USD,United States,92240,United States,Medium,2024
Data Scientist,Full-Time,Mid,225000,USD,United States,225000,United States,Medium,2024
Data Scientist,Full-Time,Mid,200000,USD,United States,200000,United States,Medium,2024
Data Analyst,Full-Time,Senior,180500,USD,United States,180500,United States,Medium,2024
Data Analyst,Full-Time,Senior,96200,USD,United States,96200,United States,Medium,2024
Machine Learning Engineer,Full-Time,Mid,245400,USD,United States,245400,United States,Medium,2024
Machine Learning Engineer,Full-Time,Mid,139000,USD,United States,139000,United States,Medium,2024
Data Analytics Lead,Full-Time,Senior,176500,USD,United States,176500,United States,Medium,2024
Data Analytics Lead,Full-Time,Senior,116600,USD,United States,116600,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,208500,USD,United States,208500,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,100100,USD,United States,100100,United States,Medium,2024
Data Scientist,Full-Time,Senior,40000,GBP,United Kingdom,50000,United Kingdom,Medium,2024
Data Scientist,Full-Time,Senior,25000,GBP,United Kingdom,31250,United Kingdom,Medium,2024
Machine Learning Engineer,Full-Time,Senior,260000,USD,United States,260000,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,190000,USD,United States,190000,United States,Medium,2024
Applied Scientist,Full-Time,Mid,222200,USD,United States,222200,United States,Large,2024
Applied Scientist,Full-Time,Mid,136000,USD,United States,136000,United States,Large,2024
Analytics Engineer,Full-Time,Senior,153018,USD,United States,153018,United States,Medium,2024
Analytics Engineer,Full-Time,Senior,135000,USD,United States,135000,United States,Medium,2024
Research Scientist,Full-Time,Senior,303050,USD,United States,303050,United States,Medium,2024
Research Scientist,Full-Time,Senior,202350,USD,United States,202350,United States,Medium,2024
Machine Learning Engineer,Full-Time,Senior,173000,USD,Canada,173000,Canada,Medium,2024
Machine Learning Engineer,Full-Time,Senior,108000,USD,Canada,108000,Canada,Medium,2024
Analytics Engineer,Full-Time,Mid,228900,USD,United States,228900,United States,Medium,2024
Analytics Engineer,Full-Time,Mid,174400,USD,United States,174400,United States,Medium,2024
Data Analyst,Full-Time,Entry,144000,USD,United States,144000,United States,Medium,2024
Data Analyst,Full-Time,Entry,81000,USD,United States,81000,United States,Medium,2024
Data Analyst,Full-Time,Senior,110000,USD,United States,110000,United States,Medium,2024
Data Analyst,Full-Time,Senior,100000,USD,United States,100000,United States,Medium,2024
Data Operations Manager,Full-Time,Mid,140000,USD,Canada,140000,Canada,Medium,2024
